N,S,repairers,seed,crash_time,crashed,repairer_utilization,average_repair_queue,average_good_machines,analytic_crash_time
12,3,1,2237,7617.038670770664,true,0.12006289677036476,0.017864337217335824,14.862072766012258,6221.604938271097
12,3,1,2238,9240.627548450006,true,0.11732086128746122,0.017840100313540018,14.864839038398998,6221.604938271097
12,3,1,2239,108.70604063128171,true,0.12325448793721795,0.05286245446704264,14.82388305759574,6221.604938271097
12,3,1,2240,3882.9739544761565,true,0.13187787836213286,0.02009483573216882,14.848027285905685,6221.604938271097
12,3,1,2241,751.9591328956368,true,0.11604290026855157,0.005788401785466105,14.878168697945991,6221.604938271097
12,3,1,2242,5058.979033241142,true,0.11450084608894427,0.009675249521737261,14.875823904389309,6221.604938271097
12,3,1,2243,1725.3277664086131,true,0.11997423728032672,0.01141674290738046,14.868609019812297,6221.604938271097
12,3,1,2244,3080.68075437336,true,0.11731721556343601,0.0195222191988365,14.863160565237699,6221.604938271097
12,3,1,2245,4758.211991622548,true,0.11077502255908733,0.013405751184540585,14.875819226256382,6221.604938271097
12,3,1,2246,5060.9261862664,true,0.11258247492638424,0.01306494134320017,14.874352583730403,6221.604938271097
12,3,1,2247,3485.9093060040427,true,0.12087092857336254,0.014131908406347132,14.864997163020291,6221.604938271097
12,3,1,2248,6181.7135870625,true,0.12265814249392004,0.018448943132834992,14.858892914373278,6221.604938271097
12,3,1,2249,111.20032841587154,true,0.16730332648116897,0.10507200943653452,14.727624664082295,6221.604938271097
12,3,2,2220,34632.856327485344,true,0.05837313847124783,0.0003039341682725709,14.882949788889224,23142.90123456132
12,3,2,2221,40317.467586813014,true,0.05814807931322522,0.000391761059973335,14.883312080313491,23142.90123456132
12,3,2,2222,15461.73138086102,true,0.06391153835178466,0.0006419673085133429,14.871534955987947,23142.90123456132
12,3,2,2223,3421.1854777885023,true,0.06496026579682956,0.0005402220577800569,14.869539246348536,23142.90123456132
12,3,2,2224,6798.740272215653,true,0.057656474302077834,2.4434055712782264e-5,14.884662617340135,23142.90123456132
12,3,2,2225,50000.0,false,0.061114463369890806,0.00033148935336173963,14.877439583906915,23142.90123456132
12,3,2,2226,17908.91645356045,true,0.060145597921385734,0.000492009662077459,14.8792167944951,23142.90123456132
12,3,2,2227,16825.076531246046,true,0.0609114190480625,0.0006178966778626311,14.877559265226035,23142.90123456132
12,3,2,2228,33.79111012110997,true,0.1214777304775217,0.0502388928899367,14.706805646155022,23142.90123456132
12,3,2,2229,49314.61807896793,true,0.061117226459594304,0.00022402585267400024,14.877541521228071,23142.90123456132
12,3,2,2230,15033.691110579097,true,0.05872797525403723,0.0003425673755716802,14.88220148211634,23142.90123456132
12,3,2,2231,50000.0,false,0.05856929594818993,0.00025715564395248293,14.882604252459675,23142.90123456132
12,3,2,2232,17904.311066831895,true,0.05952084547068616,0.0004714103279127693,14.880486898730739,23142.90123456132
12,3,2,2233,50000.0,false,0.058442618816315337,0.00036120200757211934,14.88275356035978,23142.90123456132
12,3,2,2234,11125.076757006573,true,0.06331956645057335,0.0004977252059319902,14.872863141892914,23142.90123456132
12,3,2,2235,14627.079492981835,true,0.06115741242870937,0.00039398490256978497,14.87729119024002,23142.90123456132
12,3,2,2236,12123.136527572664,true,0.05924167100577296,0.00036303172899712605,14.881153626259424,23142.90123456132
12,3,2,2237,8538.846405068576,true,0.05643982012714896,0.00020803325797594743,14.886912326487685,23142.90123456132
12,3,2,2238,50000.0,false,0.06048064794116696,0.0002617313477116022,14.878776972769936,23142.90123456132
12,3,2,2239,24570.133024444327,true,0.05995824775190443,0.00034487133203731644,14.87973863316415,23142.90123456132
12,3,2,2240,45329.67256611855,true,0.05960008222246228,0.00025118091603269034,14.880548654639046,23142.90123456132
12,3,2,2241,3855.319900651597,true,0.06388797315776419,0.00036001086301236835,14.871864042821453,23142.90123456132
12,3,2,2242,819.4734388925244,true,0.06257760215737906,0.0012733521925774852,14.873571443492677,23142.90123456132
12,3,2,2243,11638.798633219565,true,0.06036834292475362,0.00022643227505119045,14.879036881875441,23142.90123456132
12,3,2,2244,21605.187099619194,true,0.06263094576620698,0.0004173469592127456,14.874320761508372,23142.90123456132
12,3,2,2245,3242.6976007112157,true,0.06205664825287655,0.0003792687517763698,14.875507434742461,23142.90123456132
12,3,2,2246,622.8153214517533,true,0.059726727273377335,0.0021866481713540137,14.878359897281895,23142.90123456132
12,3,2,2247,14741.83371878968,true,0.05882741065487536,3.229353017485217e-5,14.882312885160047,23142.90123456132
12,3,2,2248,50000.0,false,0.05971021104204284,0.0005133821067239705,14.8800661958092,23142.90123456132
12,3,2,2249,111.74773427909841,true,0.07721044983131323,0.0019411319284770065,14.843637968408894,23142.90123456132
12,3,2,2250,12279.720468516241,true,0.057152060678278056,0.0002688380421306585,14.88542704060136,23142.90123456132
12,3,2,2251,9725.905456458457,true,0.058416575943376056,0.00014671206693725274,14.883020136046301,23142.90123456132
12,3,2,2252,25500.327786286452,true,0.06069395327020822,0.0004137584719923197,14.878198334987632,23142.90123456132
12,3,2,2253,19563.08087070676,true,0.06419495954671489,0.0002971587925570291,14.87131292211398,23142.90123456132
12,3,2,2254,10594.129279349141,true,0.059336226671171506,0.0003171229025019995,14.881010423755122,23142.90123456132
12,3,2,2255,50000.0,false,0.0598257347311681,0.00035285077616668164,14.879995679761565,23142.90123456132
12,3,2,2256,50000.0,false,0.058756626794320845,0.00038002335494476597,14.882106723056317,23142.90123456132
12,3,2,2257,50000.0,false,0.06281402434076448,0.0005507846079388586,14.87382116671055,23142.90123456132
12,3,2,2258,5543.50082474524,true,0.05837118794294165,0.00022260780091031741,14.883035016313242,23142.90123456132
12,3,2,2259,8854.613881941585,true,0.05708947674476373,0.0003939727670664533,14.88542707374339,23142.90123456132
12,3,3,2230,8973.865032467114,true,0.039763441972376364,0.0,14.880709674082858,34014.81481480473
12,3,3,2231,50000.0,false,0.03911058131016951,0.0,14.882668256069499,34014.81481480473
12,3,3,2232,50000.0,false,0.039345889112552344,0.0,14.881962332662336,34014.81481480473
12,3,3,2233,50000.0,false,0.03899004017407749,0.0,14.883029879477764,34014.81481480473
12,3,3,2234,9994.577670685714,true,0.0425585551796438,0.0,14.872324334461071,34014.81481480473
12,3,3,2235,37983.09951308989,true,0.041064324729903574,0.0,14.876807025810248,34014.81481480473
12,3,3,2236,11269.21358709948,true,0.04042268750530436,0.0,14.878731937484053,34014.81481480473
12,3,3,2237,50000.0,false,0.03950960156228586,0.0,14.881471195313075,34014.81481480473
12,3,3,2238,31266.768890691073,true,0.04001257445804951,0.0,14.87996227662586,34014.81481480473
12,3,3,2239,21205.46926885695,true,0.04038300070030807,0.0,14.878850997899047,34014.81481480473
12,3,3,2240,49952.55290386923,true,0.03986011248347492,0.0,14.8804196625496,34014.81481480473
12,3,3,2241,6541.518591755582,true,0.043287922604180774,0.0,14.87013623218745,34014.81481480473
12,3,3,2242,15714.247863487233,true,0.03892292651365167,0.0,14.883231220459042,34014.81481480473
12,3,3,2243,25127.308426538897,true,0.04027558946453277,0.0,14.87917323160642,34014.81481480473
12,3,3,2244,8621.64154776632,true,0.04350770769721941,0.0,14.86947687690833,34014.81481480473
12,3,3,2245,13039.477173675667,true,0.04097151734384045,0.0,14.877085447968492,34014.81481480473
12,3,3,2246,621.5731777278979,true,0.03862934195860165,0.0,14.884111974124199,34014.81481480473
12,3,3,2247,43347.37383498754,true,0.040249095946270935,0.0,14.879252712161133,34014.81481480473
12,3,3,2248,24164.02613916709,true,0.04147758313743885,0.0,14.875567250587725,34014.81481480473
12,3,3,2249,31650.989506489906,true,0.039621512621271844,0.0,14.881135462136193,34014.81481480473
12,3,3,2250,2778.324089979203,true,0.03648125946648891,0.0,14.890556221600521,34014.81481480473
12,3,3,2251,23652.40453125665,true,0.041099860188592484,0.0,14.876700419434217,34014.81481480473
12,3,3,2252,11871.377455624142,true,0.042148916100485406,0.0,14.873553251698578,34014.81481480473
12,3,3,2253,50000.0,false,0.03980404609028934,0.0,14.880587861729131,34014.81481480473
12,3,3,2254,50000.0,false,0.03958748224406636,0.0,14.881237553267752,34014.81481480473
12,3,3,2255,50000.0,false,0.03993424305145772,0.0,14.880197270845699,34014.81481480473
12,3,3,2256,13017.700816329043,true,0.03990890013475492,0.0,14.88027329959572,34014.81481480473
12,3,3,2257,1049.3131254261375,true,0.047490114744266204,0.0,14.857529655767191,34014.81481480473
12,3,3,2258,18789.13541548745,true,0.039931920743015874,0.0,14.880204237770947,34014.81481480473
12,3,3,2259,3616.483829696834,true,0.03705269188056443,0.0,14.888841924358301,34014.81481480473
12,3,3,2260,6274.493781809333,true,0.042981251843198315,0.0,14.871056244470404,34014.81481480473
12,3,3,2261,14794.575085087443,true,0.03976584776032744,0.0,14.880702456719035,34014.81481480473
12,3,3,2262,2159.7393380144326,true,0.04238635779152309,0.0,14.872840926625418,34014.81481480473
12,3,3,2263,6783.297633301183,true,0.03876383208854661,0.0,14.88370850373437,34014.81481480473
12,3,3,2264,25136.255619043794,true,0.04140128089664451,0.0,14.87579615731009,34014.81481480473
12,3,3,2265,3012.141534004756,true,0.0410286099324386,0.0,14.876914170202687,34014.81481480473
12,3,3,2266,50000.0,false,0.03878738667684938,0.0,14.883637839969468,34014.81481480473
12,3,3,2267,7047.999266535253,true,0.038092055426280504,0.0,14.885723833721167,34014.81481480473
12,3,3,2268,18084.666506783364,true,0.03790471756213887,0.0,14.886285847313559,34014.81481480473
12,3,3,2269,50000.0,false,0.040640437441844424,0.0,14.878078687674478,34014.81481480473
14,3,1,2410,1355.3574853109399,true,0.13262171695798358,0.020054229297456073,16.84732405374457,3513.5776759682
14,3,1,2411,5633.825815594292,true,0.13110539855406525,0.01702573827740666,16.851868863168548,3513.5776759682
14,3,1,2412,1981.4596081819363,true,0.1313966954591535,0.020201258182784385,16.848402046358057,3513.5776759682
14,3,1,2413,9653.230793399709,true,0.13593127043146438,0.019751129745068336,16.84431759982342,3513.5776759682
14,3,1,2414,6406.749175037193,true,0.13791062641904442,0.023896079209408762,16.838193294371543,3513.5776759682
14,3,1,2415,83.28559271926918,true,0.1809434836758622,0.048284270478316085,16.77077224584582,3513.5776759682
14,3,1,2416,132.68669952158388,true,0.1363370937856348,0.056763534101806165,16.806899372112557,3513.5776759682
14,3,1,2417,2867.171871086834,true,0.1339016118293028,0.014169238857895953,16.851929149312788,3513.5776759682
14,3,1,2418,17510.448388431807,true,0.13572910729152554,0.0184336460043736,16.845837246704164,3513.5776759682
14,3,1,2419,4450.085426224313,true,0.13606636147466836,0.019704370408681622,16.844229268116663,3513.5776759682
14,3,1,2420,239.34863870290928,true,0.07337214491518994,0.012545852902080563,16.914082002182727,3513.5776759682
14,3,1,2421,2778.0407321098073,true,0.1348635216877796,0.01639936887992102,16.848737109432314,3513.5776759682
14,3,1,2422,3830.900195518932,true,0.14036244784582752,0.015770820455730736,16.84386673169845,3513.5776759682
14,3,1,2423,3271.2195301499783,true,0.14380713662895198,0.021532020397012408,16.834660842974024,3513.5776759682
14,3,1,2424,5481.001801600704,true,0.1366210707328067,0.02065619018932882,16.842722739077857,3513.5776759682
14,3,1,2425,2780.520195647773,true,0.1420391309706401,0.01900442493409857,16.83895644409528,3513.5776759682
14,3,1,2426,663.4538390277484,true,0.11859583453220292,0.017113881843111665,16.864290283624683,3513.5776759682
14,3,1,2427,2018.5709335513272,true,0.133423672780872,0.016911277278377664,16.849665049940743,3513.5776759682
14,3,1,2428,4220.2467980277,true,0.1452502115956382,0.024719239077707966,16.830030549326644,3513.5776759682
14,3,1,2429,934.9805266775809,true,0.13159147938337912,0.01191691744238106,16.85649160317425,3513.5776759682
14,3,1,2430,2106.7708644812687,true,0.16389797240573867,0.03669002345893394,16.79941200413532,3513.5776759682
14,3,1,2431,382.94058317628935,true,0.12227157710621994,0.005716201170840227,16.872012221722937,3513.5776759682
14,3,1,2432,9748.053944292607,true,0.1347272892418915,0.025242770914419052,16.840029939843667,3513.5776759682
14,3,1,2433,1946.8416445527043,true,0.14035256184000702,0.019343926697472452,16.84030351146252,3513.5776759682
14,3,1,2434,2681.0538987605114,true,0.14175962530230796,0.013899896512070072,16.844340478185618,3513.5776759682
14,3,1,2435,1274.3112518816135,true,0.14417321303140845,0.01852894346228092,16.83729784350632,3513.5776759682
14,3,1,2436,9262.540277749407,true,0.1405849378316649,0.01880504757481455,16.84061001459353,3513.5776759682
14,3,1,2437,1937.8704826690641,true,0.12715489129466612,0.01542713979907781,16.857417968906255,3513.5776759682
14,3,1,2438,16019.042196379049,true,0.1396019672419415,0.02270873260520742,16.837689300152874,3513.5776759682
14,3,1,2439,5377.04268677224,true,0.13529694324865432,0.02247778700438306,16.842225269746955,3513.5776759682
14,3,1,2440,1020.2783569519836,true,0.12436806698956679,0.017992607067550223,16.857639325942877,3513.5776759682
14,3,1,2441,4057.22693597573,true,0.14342507327386775,0.025087904994860043,16.831487021731288,3513.5776759682
14,3,1,2442,705.126778104247,true,0.10950342631096766,0.010987315991764661,16.87950925769726,3513.5776759682
14,3,1,2443,3313.248746295467,true,0.14074367406522506,0.02350906307340761,16.835747262861368,3513.5776759682
14,3,1,2444,1702.6629580015606,true,0.1644349622254804,0.028488562712525353,16.807076475062,3513.5776759682
14,3,1,2445,7107.286674661159,true,0.1360647012206136,0.01844913480323393,16.84548616397616,3513.5776759682
14,3,1,2446,2212.127848422398,true,0.125923165218506,0.012260609989640174,16.86181622479185,3513.5776759682
14,3,1,2447,3072.241855272765,true,0.11870651648509506,0.012254061612258456,16.869039421902627,3513.5776759682
14,3,1,2448,77.37692992368439,true,0.10641603507292052,0.01393606094540061,16.879647903981677,3513.5776759682
14,3,1,2449,896.9471827064525,true,0.1338798605950528,0.013874728102997575,16.852245411301944,3513.5776759682
14,3,2,2420,7231.3000831316995,true,0.06784266518398299,0.00047389913816794037,16.863840770493873,12882.590587254494
14,3,2,2421,8715.923926598985,true,0.0736462422696572,0.0007320984394793703,16.85197541702119,12882.590587254494
14,3,2,2422,13741.752542465807,true,0.0717853994522978,0.0006348782368798653,16.855794322858575,12882.590587254494
14,3,2,2423,19249.795004984,true,0.06987654913325739,0.00016064160716678437,16.860086260126334,12882.590587254494
14,3,2,2424,22508.077329746,true,0.07076364238847532,0.0006140738421156136,16.857858641380957,12882.590587254494
14,3,2,2425,403.3089562267135,true,0.09278411864583905,0.0025551615635294035,16.811876601144796,12882.590587254494
14,3,2,2426,2693.6532226579743,true,0.06431439508860623,0.0002573012748292879,16.871113908547958,12882.590587254494
14,3,2,2427,30011.824719989294,true,0.06910153476005403,0.000636554844487386,16.86116037563537,12882.590587254494
14,3,2,2428,3175.4501461140344,true,0.07540964323147269,0.0008294934801495639,16.848351220056898,12882.590587254494
14,3,2,2429,50000.0,false,0.0695716131963816,0.0003180754574350652,16.860538698149725,12882.590587254494
14,3,2,2430,1356.0943913611968,true,0.07619111562109716,0.0008330445331868982,16.84678472422462,12882.590587254494
14,3,2,2431,20006.89278963262,true,0.06704908633598149,0.000558083717470085,16.865343743610552,12882.590587254494
14,3,2,2432,17748.134846697085,true,0.06713029927989911,0.00043449573386282307,16.86530490570628,12882.590587254494
14,3,2,2433,14059.657849197038,true,0.06736328841361335,0.0008299962281430507,16.8644434269446,12882.590587254494
14,3,2,2434,15274.30278944469,true,0.07042839338995753,0.00028775612585743235,16.858855457094215,12882.590587254494
14,3,2,2435,5624.533925796445,true,0.06797113054484215,0.0004990996073520425,16.86355863930298,12882.590587254494
14,3,2,2436,690.6358559717952,true,0.07205341880394939,0.0018480096019161587,16.85404515279019,12882.590587254494
14,3,2,2437,5992.436056433731,true,0.07724271099541319,0.0013040978971089084,16.844210480112057,12882.590587254494
14,3,2,2438,9143.406867609418,true,0.072350523458135,0.00023859637208577922,16.855060356711654,12882.590587254494
14,3,2,2439,2957.282265833386,true,0.07217533253754926,0.0006151910576928941,16.85503414386721,12882.590587254494
14,3,2,2440,960.8628223575126,true,0.07059787864901203,0.0013065642439373036,16.85749767845804,12882.590587254494
14,3,2,2441,6186.579735140397,true,0.06950564951796767,0.0003991232634103143,16.860589577700694,12882.590587254494
14,3,2,2442,8343.258407588544,true,0.07071527996006881,0.00039593347904865844,16.858173506600846,12882.590587254494
14,3,2,2443,13089.706538640565,true,0.07146200751377613,0.00038031020423631603,16.856695674768208,12882.590587254494
14,3,2,2444,18279.513212853228,true,0.07172684108164264,0.0004932759471853393,16.856053041889535,12882.590587254494
14,3,2,2445,7731.5762122359265,true,0.0675869352858557,0.0011278921615599953,16.863698237266735,12882.590587254494
14,3,2,2446,3375.040197966549,true,0.06694317360403242,0.0004327044347715777,16.86568094835716,12882.590587254494
14,3,2,2447,34874.52622520436,true,0.06778030426759699,0.00045951210700574804,16.863979879357768,12882.590587254494
14,3,2,2448,32683.615064645703,true,0.06962227209057102,0.0005767156527966996,16.860178740166052,12882.590587254494
14,3,2,2449,20729.419123645457,true,0.06939612278221378,0.0004765664009909419,16.86073118803458,12882.590587254494
14,3,2,2450,50000.0,false,0.06833746436760459,0.0006830484322922865,16.862642022832496,12882.590587254494
14,3,2,2451,10553.418608599417,true,0.07104696121688589,0.0005396915502514981,16.85736638601599,12882.590587254494
14,3,2,2452,1356.6095462961619,true,0.08514170690869646,0.0004823333843398875,16.829234252798273,12882.590587254494
14,3,2,2453,22055.57737684396,true,0.0714251665068731,0.0005018636117819596,16.8566478033745,12882.590587254494
14,3,2,2454,632.057709820687,true,0.10544793073940273,0.0031035010222575524,16.78600063749893,12882.590587254494
14,3,2,2455,249.97018729631088,true,0.0718718852437111,0.0018254419068033055,16.85443078760578,12882.590587254494
14,3,2,2456,18679.658831253157,true,0.06980905810754416,0.0006205043897549472,16.85976137939512,12882.590587254494
14,3,2,2457,21291.57067521881,true,0.07110548694467907,0.0006396744384799989,16.85714935167215,12882.590587254494
14,3,2,2458,13573.660898302775,true,0.06855763764267135,0.0005161101557989574,16.862368614558836,12882.590587254494
14,3,2,2459,13801.987115331252,true,0.071911351851479,0.0005066776671685994,16.855670618629887,12882.590587254494
14,3,3,2430,36254.0337642958,true,0.04696902998126839,0.0,16.859092910056244,18868.63806747285
14,3,3,2431,32722.299323895073,true,0.045175087955986216,0.0,16.864474736132006,18868.63806747285
14,3,3,2432,8503.095078547269,true,0.04532588853626209,0.0,16.864022334391173,18868.63806747285
14,3,3,2433,2994.8757045530756,true,0.04533709942088837,0.0,16.863988701737327,18868.63806747285
14,3,3,2434,10720.276189937636,true,0.0468010349790489,0.0,16.859596895062833,18868.63806747285
14,3,3,2435,9273.936180825747,true,0.04566629802687244,0.0,16.863001105919402,18868.63806747285
14,3,3,2436,3509.5692073173254,true,0.04665169475895144,0.0,16.860044915723137,18868.63806747285
14,3,3,2437,50000.0,false,0.04810072458978707,0.0,16.855697826230667,18868.63806747285
14,3,3,2438,20253.684999695404,true,0.04719473706149035,0.0,16.858415788815535,18868.63806747285
14,3,3,2439,1140.6150447026484,true,0.04516771512456942,0.0,16.864496854626292,18868.63806747285
14,3,3,2440,19466.03467607774,true,0.04619938322878258,0.0,16.861401850313662,18868.63806747285
14,3,3,2441,14244.78507849944,true,0.048110636569281516,0.0,16.85566809029217,18868.63806747285
14,3,3,2442,15471.225175943395,true,0.04630575622007944,0.0,16.861082731339746,18868.63806747285
14,3,3,2443,1812.7250850252308,true,0.045936364947673364,0.0,16.86219090515698,18868.63806747285
14,3,3,2444,14136.84160983065,true,0.04718498347802401,0.0,16.858445049565937,18868.63806747285
14,3,3,2445,7551.151360381079,true,0.04566480567168532,0.0,16.86300558298494,18868.63806747285
14,3,3,2446,4395.177012597978,true,0.046805484994724776,0.0,16.859583545015838,18868.63806747285
14,3,3,2447,22533.719524257194,true,0.04454481373702173,0.0,16.866365558788964,18868.63806747285
14,3,3,2448,3166.644843626671,true,0.04554960717426823,0.0,16.863351178477195,18868.63806747285
14,3,3,2449,15650.698517380988,true,0.044638467461710254,0.0,16.86608459761489,18868.63806747285
14,3,3,2450,8173.836098154584,true,0.04516639236417259,0.0,16.864500822907516,18868.63806747285
14,3,3,2451,280.2819292888104,true,0.058687692447580805,0.0,16.823936922657253,18868.63806747285
14,3,3,2452,29706.335487686436,true,0.05070713821510089,0.0,16.847878585354724,18868.63806747285
14,3,3,2453,10408.43298543543,true,0.047249446660988494,0.0,16.85825166001705,18868.63806747285
14,3,3,2454,43917.3706170976,true,0.04637289480243881,0.0,16.860881315592703,18868.63806747285
14,3,3,2455,1863.0117423698985,true,0.04763062060376505,0.0,16.857108138188707,18868.63806747285
14,3,3,2456,10351.410832562116,true,0.04501101782607729,0.0,16.864966946521765,18868.63806747285
14,3,3,2457,7551.314812079854,true,0.04694144003217288,0.0,16.859175679903487,18868.63806747285
14,3,3,2458,8810.390060621821,true,0.04678204559697962,0.0,16.85965386320907,18868.63806747285
14,3,3,2459,14712.464410824095,true,0.04782377097768105,0.0,16.856528687066966,18868.63806747285
14,3,3,2460,11562.938869174439,true,0.04655360143815801,0.0,16.860339195685544,18868.63806747285
14,3,3,2461,27036.368920834844,true,0.047675672685112615,0.0,16.85697298194467,18868.63806747285
14,3,3,2462,19179.45099823229,true,0.04798042984404493,0.0,16.85605871046785,18868.63806747285
14,3,3,2463,50000.0,false,0.04735678534903631,0.0,16.857929643952847,18868.63806747285
14,3,3,2464,580.7589554534753,true,0.047653273722189166,0.0,16.857040178833433,18868.63806747285
14,3,3,2465,41696.6690244299,true,0.046506755881854586,0.0,16.86047973235444,18868.63806747285
14,3,3,2466,33192.12774786663,true,0.04706729140744037,0.0,16.858798125777643,18868.63806747285
14,3,3,2467,12038.961168488475,true,0.046895280003339104,0.0,16.85931415998994,18868.63806747285
14,3,3,2468,43235.35275613703,true,0.04759970818203744,0.0,16.857200875453834,18868.63806747285
14,3,3,2469,50000.0,false,0.046462452423058985,0.0,16.860612642730786,18868.63806747285
16,3,1,2610,1246.7357823774912,true,0.16387530099710293,0.03714633913863309,18.79897835986425,2156.34765625005
16,3,1,2611,1603.4481460031996,true,0.1526524818028383,0.020485553976249207,18.826861964220907,2156.34765625005
16,3,1,2612,9311.90677320365,true,0.15514571429888732,0.020568165498238793,18.82428612020289,2156.34765625005
16,3,1,2613,961.558845840888,true,0.19116568684254542,0.051125956821099106,18.75770835633635,2156.34765625005
16,3,1,2614,2395.421880504753,true,0.15727741623236635,0.027900114503824062,18.814822469263806,2156.34765625005
16,3,1,2615,567.0269251927394,true,0.15327671085013986,0.026622879276032893,18.820100409873817,2156.34765625005
16,3,1,2616,2766.9128027827687,true,0.14001727900216246,0.023804262498469158,18.836178458499393,2156.34765625005
16,3,1,2617,1256.3308499968273,true,0.17633182006280498,0.02122027604228474,18.802447903894908,2156.34765625005
16,3,1,2618,1104.7400555286233,true,0.13046300422826168,0.04028833056770904,18.829248665204016,2156.34765625005
16,3,1,2619,68.8352645249065,true,0.19095489501894483,0.06396549948911211,18.74507960549195,2156.34765625005
16,3,1,2620,184.16804674799522,true,0.11548951673720508,0.04302251033770872,18.841487972925087,2156.34765625005
16,3,1,2621,2333.2241105235466,true,0.16219577969059476,0.03152297456821601,18.8062812457412,2156.34765625005
16,3,1,2622,4936.721020451692,true,0.1623005114200749,0.030056564211049318,18.807642924368874,2156.34765625005
16,3,1,2623,1420.8035968015704,true,0.14286693835671715,0.027115716733255645,18.83001734491002,2156.34765625005
16,3,1,2624,3183.151725889378,true,0.1471565785692042,0.025043488005290156,18.8277999334255,2156.34765625005
16,3,1,2625,2014.8504171509887,true,0.15785688193351563,0.030765315159766677,18.81137780290671,2156.34765625005
16,3,1,2626,2086.494675626859,true,0.15480915261634196,0.02684719430110066,18.81834365308257,2156.34765625005
16,3,1,2627,978.1202151923736,true,0.18699600690874038,0.03025078819760784,18.78275320489366,2156.34765625005
16,3,1,2628,1101.7595012131223,true,0.17055047668371634,0.03570928974353424,18.79374023357273,2156.34765625005
16,3,1,2629,4319.789307047353,true,0.16105377383909583,0.0327166682020185,18.806229557958865,2156.34765625005
16,3,1,2630,1873.889309432133,true,0.1783720119544009,0.046495642148815707,18.775132345896775,2156.34765625005
16,3,1,2631,2357.3182689850196,true,0.14037401046147877,0.020005666767499805,18.83962032277101,2156.34765625005
16,3,1,2632,3438.8992160707207,true,0.14903959345629608,0.025630251964385332,18.82533015457929,2156.34765625005
16,3,1,2633,1704.1111413020913,true,0.17848820590265926,0.04446349000363076,18.77704830409372,2156.34765625005
16,3,1,2634,1483.3353301323789,true,0.14864464106036665,0.028179730526856524,18.82317562841275,2156.34765625005
16,3,1,2635,765.7607678775116,true,0.17730142042455424,0.03940491657810237,18.783293662997348,2156.34765625005
16,3,1,2636,2668.0050012100073,true,0.15045771582814968,0.025353758184591315,18.824188525987246,2156.34765625005
16,3,1,2637,1442.1035485691073,true,0.16302457931863934,0.02174136361418239,18.81523405706717,2156.34765625005
16,3,1,2638,4353.866241933903,true,0.15421937128042454,0.02759054385811031,18.8181900848615,2156.34765625005
16,3,1,2639,177.16703894653284,true,0.14069128126176497,0.00974959980050577,18.84955911893772,2156.34765625005
16,3,1,2640,1405.171552385052,true,0.1563142016070391,0.03367242815443486,18.810013370238533,2156.34765625005
16,3,1,2641,1861.3020241315878,true,0.14508324055242827,0.017915494583575827,18.83700126486397,2156.34765625005
16,3,1,2642,410.57682602480276,true,0.1544924677861763,0.021026795563337256,18.82448073665049,2156.34765625005
16,3,1,2643,6258.066671856467,true,0.1565107193500373,0.025915088744204114,18.81757419190579,2156.34765625005
16,3,1,2644,1991.4577062912454,true,0.17749870163559997,0.026503787460835627,18.795997510903554,2156.34765625005
16,3,1,2645,432.08909147989203,true,0.1594459778449935,0.044916426742295026,18.795637595412707,2156.34765625005
16,3,1,2646,833.6066162848252,true,0.15634473176470595,0.028606231207489008,18.815049037027794,2156.34765625005
16,3,1,2647,2080.470436240793,true,0.16334176766559447,0.02523597039696554,18.81142226193743,2156.34765625005
16,3,1,2648,97.89451453358777,true,0.18049957560628133,0.04994044637908632,18.769559978014634,2156.34765625005
16,3,1,2649,647.9120347766907,true,0.17447126151760592,0.030744342564244194,18.794784395918143,2156.34765625005
16,3,2,2620,438.603094429926,true,0.08235799702326828,0.0016270884241059655,18.833656917529364,7788.671874999751
16,3,2,2621,19962.58628539224,true,0.07878564258220183,0.0010075195495701462,18.841421195286014,7788.671874999751
16,3,2,2622,10585.273687213561,true,0.08220609824550525,0.0011970948237989543,18.83439070868518,7788.671874999751
16,3,2,2623,6111.459522002708,true,0.08022805859158534,0.00121310385943086,18.838330778957406,7788.671874999751
16,3,2,2624,3119.5771576100137,true,0.07884888741198531,0.0019069339534411246,18.840395291222578,7788.671874999751
16,3,2,2625,9154.939840695657,true,0.081688465738234,0.0011289527276736422,18.835494115795854,7788.671874999751
16,3,2,2626,5085.196410601238,true,0.07563349429611653,0.00021668307624579308,18.848516328331513,7788.671874999751
16,3,2,2627,1771.067346445912,true,0.08342653552637902,0.0009629726336866799,18.83218395631355,7788.671874999751
16,3,2,2628,1504.4558986647255,true,0.08648000699252396,0.0003133561801494666,18.826726629834788,7788.671874999751
16,3,2,2629,19.848651562674135,true,0.10076831732438507,0.008825450777207353,18.789637914574026,7788.671874999751
16,3,2,2630,6539.736001472414,true,0.07880980810662953,0.0004592615925686412,18.841921122194222,7788.671874999751
16,3,2,2631,1970.1592147183912,true,0.06298261501828029,0.0007459541258272893,18.8732888158376,7788.671874999751
16,3,2,2632,11949.334734659264,true,0.07732492896590676,0.0013399874560314814,18.844010154612135,7788.671874999751
16,3,2,2633,4627.727197727488,true,0.08857558036195734,0.0009000452583716219,18.8219487940177,7788.671874999751
16,3,2,2634,2132.1464932448525,true,0.08456677621782574,0.00048670674778619315,18.830379740816564,7788.671874999751
16,3,2,2635,18225.062803754558,true,0.07599275791930127,0.0005978593448222828,18.847416624816574,7788.671874999751
