t,S,I,R
9.361374407082703,362,280,358
9.377686169370117,361,281,358
9.379420574414171,361,280,359
9.382607957258486,360,281,359
9.383863285429218,360,280,360
9.395957208062457,360,279,361
9.397842677192182,359,280,361
9.40692038219963,359,279,362
9.414308953561328,358,280,362
9.452599366270348,358,279,363
9.477410277748762,357,280,363
9.482741519287112,357,279,364
9.488373946753319,356,280,364
9.49049638986908,355,281,364
9.497892176674014,355,280,365
9.501225022180332,355,279,366
9.53328410986393,355,278,367
9.548408342013271,355,277,368
9.561293866876612,354,278,368
9.591961538190093,353,279,368
9.594249308483299,352,280,368
9.596902310538363,352,279,369
9.603089756786924,351,280,369
9.606920766182865,350,281,369
9.627813474681792,350,280,370
9.630839378628938,349,281,370
9.634006000878317,348,282,370
9.636013020893175,347,283,370
9.64640173745889,347,282,371
9.6488603123936,347,281,372
9.651844086244568,346,282,372
9.688019665175023,345,283,372
9.694189626880814,345,282,373
9.702208776578878,344,283,373
9.71283210865046,343,284,373
9.724197632826392,342,285,373
9.731028320630351,342,284,374
9.732589317584688,341,285,374
9.733072378915148,341,284,375
9.73893747574806,341,283,376
9.742258148677765,340,284,376
9.752731825723817,340,283,377
9.755080589373641,340,282,378
9.758391121938665,339,283,378
9.762850005613409,339,282,379
9.763812599828833,338,283,379
9.770599206684699,338,282,380
9.774097898037338,337,283,380
9.784573718297102,337,282,381
9.808135359496244,337,281,382
9.814962155278671,337,280,383
9.85616863069595,337,279,384
9.868748414234979,337,278,385
9.872419076528166,336,279,385
9.879079592257158,335,280,385
9.894419006625553,334,281,385
9.902997332242705,333,282,385
9.90734440150638,333,281,386
9.93412378736133,333,280,387
9.936676657135198,332,281,387
9.937834443066942,331,282,387
9.940336767533228,331,281,388
9.943034163280753,331,280,389
9.949341041455005,330,281,389
9.955985197978187,330,280,390
9.965032006487919,330,279,391
9.985509430936487,329,280,391
9.98581938378771,329,279,392
9.994612598729983,329,278,393
10.00175812026437,329,277,394
10.030367045253742,328,278,394
10.030743562639511,327,279,394
10.033310476015595,326,280,394
10.033801010808386,326,279,395
10.034460120272678,326,278,396
10.03734996707203,325,279,396
10.04368736030317,325,278,397
10.048702871939247,324,279,397
10.049830961710235,323,280,397
10.053368806751498,323,279,398
10.053989519843896,322,280,398
10.059550391163635,321,281,398
10.083313467905302,321,280,399
10.108795916998735,320,281,399
10.118949678850585,320,280,400
10.123228800600472,320,279,401
10.12847839993651,319,280,401
10.128568114329633,319,279,402
10.14213478195389,318,280,402
10.143732174769298,318,279,403
10.14865175240569,317,280,403
10.149728515942884,317,279,404
10.152385960598535,316,280,404
10.154782647392993,315,281,404
10.158794270853988,315,280,405
10.19976173960409,314,281,405
10.205965860622575,313,282,405
10.213886695031235,312,283,405
10.217140991723136,312,282,406
10.227464301173004,311,283,406
10.228802719891036,310,284,406
10.230597212675017,310,283,407
10.24487343522135,310,282,408
10.25424247218469,309,283,408
10.257898909009912,309,282,409
10.26488303991428,309,281,410
10.266237599799203,309,280,411
10.285581321302395,308,281,411
10.292574561127768,307,282,411
10.296615064216796,306,283,411
10.29736134148845,305,284,411
10.302701345499091,305,283,412
10.318831103855878,305,282,413
10.325649926555382,304,283,413
10.336245307139155,304,282,414
10.344667772480383,304,281,415
10.349071717307732,304,280,416
10.364441296513055,304,279,417
10.36572694160751,303,280,417
10.377512159206102,302,281,417
10.379008933032326,302,280,418
10.39259208611637,302,279,419
10.397579132075611,302,278,420
10.406445954775668,301,279,420
10.412549150377707,301,278,421
10.413918797171613,301,277,422
10.413972540401009,301,276,423
10.42535457810191,301,275,424
10.43221985407738,300,276,424
10.455960871679183,300,275,425
10.464462055252284,300,274,426
10.469476912227645,299,275,426
10.484668732910112,298,276,426
10.496955122085799,298,275,427
10.511999238984394,297,276,427
10.519638135090048,297,275,428
10.530601170173087,297,274,429
10.532513148520353,296,275,429
10.539834085800024,295,276,429
10.553739710963189,294,277,429
10.570127548437295,294,276,430
10.572242275094515,293,277,430
10.57501352987772,293,276,431
10.620138289359838,293,275,432
10.622917075664411,293,274,433
10.625373154144901,293,273,434
10.639148014681775,292,274,434
10.645620195587876,291,275,434
10.67635999710922,290,276,434
10.677590032464677,289,277,434
10.687901236263103,288,278,434
10.694403820115502,288,277,435
10.69765095036388,287,278,435
10.705163975733642,286,279,435
10.729350160288934,285,280,435
10.743561502044667,285,279,436
10.752213849754341,285,278,437
10.755351840561401,284,279,437
10.756118018014337,284,278,438
10.756845722658085,283,279,438
10.773286823735887,283,278,439
10.774330737141605,283,277,440
10.79281122634068,283,276,441
10.798255589246086,283,275,442
10.810993591772547,282,276,442
10.813247248633294,282,275,443
10.81335481482306,282,274,444
10.823591984926589,282,273,445
10.829047636164649,281,274,445
10.838513056415408,281,273,446
10.83853032506526,281,272,447
10.84109634141081,280,273,447
10.842760135968618,280,272,448
10.842818684465549,280,271,449
10.854473066724804,280,270,450
10.857161805246536,279,271,450
10.870649371520573,278,272,450
10.893090198408318,277,273,450
10.904362721265842,276,274,450
10.920916373890087,275,275,450
10.928219487563116,274,276,450
10.942848611946825,273,277,450
10.96001644804916,273,276,451
10.9628193826283,273,275,452
10.964168153344353,272,276,452
10.966839135514594,271,277,452
10.969163293111798,271,276,453
10.969630402179764,270,277,453
10.979436727297678,269,278,453
10.981850515764288,268,279,453
10.986564473938445,268,278,454
10.998665675636595,268,277,455
11.022538807195348,268,276,456
11.026248811807172,268,275,457
11.02879621339345,267,276,457
11.038192095648627,267,275,458
11.048320141705705,266,276,458
11.049550731434612,265,277,458
11.068276273312334,264,278,458
11.100269085882031,264,277,459
11.123919685438764,264,276,460
11.127112015983826,263,277,460
11.135355468555561,263,276,461
11.161254428990857,262,277,461
11.17285622515259,261,278,461
11.178572152307682,260,279,461
11.199338433765533,260,278,462
11.205185522345227,259,279,462
11.209897963002966,258,280,462
11.211453759275535,258,279,463
11.211770558462831,258,278,464
11.223281714666548,257,279,464
11.225394319248288,257,278,465
11.233710351893716,257,277,466
11.237102798416776,257,276,467
11.246476756489598,257,275,468
11.256025301734299,256,276,468
11.26570891767793,256,275,469
11.268987185410417,256,274,470
11.27013406016818,255,275,470
11.328768400695445,255,274,471
11.351871494048925,255,273,472
11.363285637001724,255,272,473
11.366193250260913,255,271,474
11.366724363380266,255,270,475
11.373091432021646,255,269,476
11.381517083352808,254,270,476
11.384288975164651,253,271,476
11.389364252422975,253,270,477
11.390434633927756,252,271,477
11.39701988989522,251,272,477
11.409440333158349,251,271,478
11.418208345269719,251,270,479
11.424028975142798,250,271,479
11.431871952969662,249,272,479
11.443323523991243,248,273,479
11.457907428796988,248,272,480
11.471862341521113,248,271,481
11.477271675624337,248,270,482
11.494165920992472,248,269,483
11.50081657360219,247,270,483
11.502161085820173,247,269,484
11.50239785156377,247,268,485
11.513778208626222,247,267,486
11.53283115874936,247,266,487
11.534448690009247,247,265,488
11.534579315957334,247,264,489
11.536502924544592,247,263,490
11.539003719085576,247,262,491
11.550975103758635,247,261,492
11.551740915073113,247,260,493
11.554867831981348,246,261,493
11.560449096616413,245,262,493
11.566782684280955,244,263,493
11.577449098352611,244,262,494
11.58410961951074,243,263,494
11.610210777464811,242,264,494
11.619408994625115,241,265,494
11.633669963383642,241,264,495
11.637371771304716,240,265,495
11.646335255596737,239,266,495
11.6783739920409,239,265,496
11.679831211747569,238,266,496
11.692590148602648,238,265,497
11.704400821751614,238,264,498
11.717304924394902,237,265,498
11.72341472351768,236,266,498
11.751505172587985,236,265,499
11.751788334597258,235,266,499
11.759946109280987,235,265,500
11.762441063891684,235,264,501
11.762972213320204,234,265,501
11.766672314480418,234,264,502
11.771689404679835,233,265,502
11.783927590287039,233,264,503
11.787704361504664,233,263,504
11.811325377778035,233,262,505
11.815869306949978,232,263,505
11.816072605055874,231,264,505
11.819177812436699,231,263,506
11.830253065307522,231,262,507
11.834748247277059,231,261,508
11.83957790980238,231,260,509
11.845540374117611,231,259,510
11.86074130445563,231,258,511
11.862008621122143,231,257,512
11.8696685094039,231,256,513
11.871132599670377,230,257,513
11.871735291891206,230,256,514
11.880852679242558,229,257,514
11.896475049451325,228,258,514
11.901314589180359,228,257,515
11.907085988800993,228,256,516
11.90722167489946,228,255,517
11.93571340875381,227,256,517
11.945887387676269,226,257,517
11.948603380957598,226,256,518
11.957247804963158,225,257,518
11.959768377908027,224,258,518
11.96324661377553,223,259,518
11.979574520952188,222,260,518
11.985469620233983,222,259,519
12.001090868875007,221,260,519
12.011691028530235,221,259,520
12.016968854494671,221,258,521
12.022264330861422,220,259,521
12.024686374860242,220,258,522
12.034832515285679,220,257,523
12.054107005283791,219,258,523
12.077362874911511,219,257,524
12.077864420856336,218,258,524
12.08417539000369,217,259,524
12.084739210349746,217,258,525
12.089532273509656,217,257,526
12.095777132989596,216,258,526
12.096516089310047,216,257,527
12.104190504590893,216,256,528
12.11282077844352,216,255,529
12.113693437254021,216,254,530
12.113930483200201,216,253,531
12.123092159036407,216,252,532
12.124030859981664,216,251,533
12.135364661679326,215,252,533
12.135594323964852,215,251,534
12.146094711727258,215,250,535
12.15020745322788,215,249,536
12.1697852310763,215,248,537
12.173244811348873,215,247,538
12.207212166562764,214,248,538
12.220311725074767,214,247,539
12.24073179186081,213,248,539
12.267913739454494,212,249,539
12.278970799447633,211,250,539
12.286640228556216,211,249,540
12.291105889031881,210,250,540
12.348404238685486,209,251,540
12.354680788687066,209,250,541
12.377150051803985,209,249,542
12.382998731139873,209,248,543
12.402097386928936,208,249,543
12.416147087368579,207,250,543
12.464552918608385,207,249,544
12.466270715828793,206,250,544
12.470213725565802,206,249,545
12.480203244400265,205,250,545
12.488698096275751,205,249,546
12.496392477989257,205,248,547
12.544606687439584,205,247,548
12.560688582265875,205,246,549
12.571514169245495,204,247,549
12.580945545336267,204,246,550
12.602510960800377,204,245,551
12.605356414836024,204,244,552
12.612264526978002,204,243,553
12.612713068230914,204,242,554
12.615731994331448,204,241,555
12.638148471585248,204,240,556
12.63993689221593,203,241,556
12.652875545290785,203,240,557
12.661939418408409,203,239,558
12.673911622887804,202,240,558
12.690006893674385,202,239,559
12.698572051325707,202,238,560
12.704553285199623,202,237,561
12.718345680098272,201,238,561
12.718505552784492,201,237,562
12.74617737445251,200,238,562
12.753534674496004,199,239,562
12.758579986931439,199,238,563
12.769780716772523,199,237,564
12.779606346833535,199,236,565
12.800788683652202,198,237,565
12.803521221546124,198,236,566
12.804618865891216,197,237,566
12.822322396156775,197,236,567
12.82305763112816,196,237,567
12.834237700661255,196,236,568
12.845466069115753,196,235,569
12.87029792941427,196,234,570
12.906892630171651,196,233,571
12.918487670948537,195,234,571
12.924168573646607,194,235,571
12.934028631941496,193,236,571
12.946076849167383,193,235,572
12.968360775099443,193,234,573
12.972035315246567,193,233,574
12.987067491491572,193,232,575
12.992705992056544,192,233,575
13.017775391300484,192,232,576
13.023021435506948,192,231,577
13.029853930415335,192,230,578
13.037608832504445,192,229,579
13.076264946868513,192,228,580
13.084178938879905,192,227,581
13.0951928779764,192,226,582
13.098146114518741,191,227,582
13.101886823948957,191,226,583
13.105403505913905,191,225,584
13.108062967587133,191,224,585
13.141947904669237,191,223,586
13.149970696789252,190,224,586
13.167936540816077,190,223,587
13.182439964832941,189,224,587
13.187595142613276,188,225,587
13.198474614782732,188,224,588
13.20115891798303,187,225,588
13.204869836150733,187,224,589
13.210028443065676,187,223,590
13.215639886521966,187,222,591
13.28100622553022,187,221,592
13.286980026142158,187,220,593
13.287636411632443,187,219,594
13.304216519655244,186,220,594
13.308448373464394,186,219,595
13.359815710624071,185,220,595
13.363821572387895,184,221,595
13.440189826155455,183,222,595
13.442942426639638,182,223,595
13.455573191584586,181,224,595
13.48066309590661,181,223,596
13.529560288409048,180,224,596
13.531928071326845,180,223,597
13.540518330862607,180,222,598
13.54641277688617,180,221,599
13.547567317491458,179,222,599
13.577553150137014,179,221,600
13.596316454942112,179,220,601
13.607961590722658,178,221,601
13.626990507612945,177,222,601
13.648127420530024,177,221,602
13.665922321694094,177,220,603
13.674405853096228,177,219,604
13.704558351628805,177,218,605
13.723736268035823,177,217,606
13.729249527936597,177,216,607
13.73334862467172,177,215,608
13.74069739703124,176,216,608
13.742795824467787,176,215,609
13.754054431164175,176,214,610
13.759677661246963,175,215,610
13.769119560464501,175,214,611
13.77970230112551,175,213,612
13.789959697282312,174,214,612
13.82822945394589,173,215,612
13.840826083326421,173,214,613
13.841799648812216,173,213,614
13.84852124082518,173,212,615
13.849227817143667,173,211,616
13.860177900802611,172,212,616
13.885515203081617,172,211,617
13.886809623926833,172,210,618
13.899405509302394,171,211,618
13.90004344147302,171,210,619
13.904969648478835,171,209,620
13.914018930806725,170,210,620
13.92330286905847,170,209,621
13.9687456545558,170,208,622
13.983388104446153,169,209,622
13.983973964553467,169,208,623
13.987375133596595,168,209,623
13.987622327238203,168,208,624
13.988388609737306,168,207,625
14.003744174672512,168,206,626
14.014246910459624,167,207,626
14.03180114464016,166,208,626
14.032360352634809,166,207,627
14.035964226703417,166,206,628
14.039825039336082,166,205,629
14.076532001908522,165,206,629
14.089574187582054,164,207,629
14.098290639938911,163,208,629
14.099003797429873,163,207,630
14.101242613949687,163,206,631
14.107063091016538,163,205,632
14.118153660072357,163,204,633
14.13111644288663,163,203,634
14.138153563077397,162,204,634
14.142096015395168,161,205,634
14.147440237590697,161,204,635
14.183713133169551,161,203,636
14.185670520181166,161,202,637
14.193411120121036,160,203,637
14.213261702100882,159,204,637
14.222200649284547,159,203,638
14.259207133349515,159,202,639
14.273086937218654,159,201,640
14.276706616991461,158,202,640
14.291851296143856,157,203,640
14.309491747029561,156,204,640
14.31609368769046,156,203,641
14.328176516015906,155,204,641
14.372555357600671,155,203,642
14.387348437553456,154,204,642
14.387722183035727,154,203,643
14.408271561783828,154,202,644
14.41757555356154,154,201,645
14.41870845023971,154,200,646
14.432867382357948,154,199,647
14.434062852714344,154,198,648
14.446037484503398,153,199,648
14.455886534903462,152,200,648
14.490575351660086,151,201,648
14.499487783987371,150,202,648
14.502294041495375,149,203,648
14.508563858730675,149,202,649
14.529071502105982,148,203,649
14.571679456533001,148,202,650
14.611902055226157,148,201,651
14.632484175526365,148,200,652
14.647897596769198,148,199,653
14.656048344453794,148,198,654
14.66716273664089,147,199,654
14.670049105929188,147,198,655
14.672253213672555,147,197,656
14.687311565926436,147,196,657
14.68997574065611,147,195,658
14.699602432586122,147,194,659
14.7016424489941,147,193,660
14.714424389524126,147,192,661
14.750127837841644,147,191,662
14.76193436408053,147,190,663
14.838499018122548,147,189,664
14.851371289352882,147,188,665
14.857073792130056,147,187,666
14.872411495064561,146,188,666
14.874701689071241,146,187,667
14.875251962913929,145,188,667
14.901897877309352,144,189,667
14.905442757789693,143,190,667
14.908684087386705,142,191,667
14.92185229006062,142,190,668
14.946264236132292,142,189,669
14.949095249818015,142,188,670
14.96630379176295,141,189,670
14.967011245200123,141,188,671
14.987826770273077,141,187,672
14.995764535110256,141,186,673
15.044880340498596,141,185,674
15.046189446512612,140,186,674
15.048133091973153,140,185,675
15.070397849488302,140,184,676
15.097932310210071,140,183,677
15.117142682528742,140,182,678
15.11893520762084,140,181,679
15.121110630697036,139,182,679
15.14717598334228,139,181,680
15.16568509864264,138,182,680
15.16969987140337,137,183,680
15.175121019864907,137,182,681
15.195154898259133,136,183,681
15.21916137708479,136,182,682
15.231875110229598,136,181,683
15.235434316770945,136,180,684
15.242384490063325,136,179,685
15.288642946964782,135,180,685
15.29107352985919,135,179,686
15.308208498423252,135,178,687
15.356215427129635,135,177,688
15.377485970578741,135,176,689
15.430766695065907,135,175,690
15.45479297856095,135,174,691
15.473928890167977,135,173,692
15.485795370980577,135,172,693
15.488392169699448,135,171,694
15.51607884967827,135,170,695
15.527131009733719,134,171,695
15.539625002306778,134,170,696
15.542552606018042,134,169,697
15.560588570306658,134,168,698
15.585591908965775,133,169,698
15.598773055254838,133,168,699
15.631985081243387,132,169,699
15.65410082275916,131,170,699
15.694583633088598,130,171,699
15.699425028684832,130,170,700
15.703173712741808,130,169,701
15.710674560613057,130,168,702
15.725981463527987,130,167,703
15.739209317604693,130,166,704
15.745256886948106,129,167,704
15.753336476983195,128,168,704
15.766547136071134,128,167,705
15.836572360304615,128,166,706
15.839836267675636,128,165,707
15.851535177142509,128,164,708
15.892803833032886,128,163,709
15.893226552920648,128,162,710
15.923472865797315,128,161,711
15.935937297448868,128,160,712
15.951809968456026,128,159,713
15.957089097183312,128,158,714
15.958337511049333,127,159,714
15.960285086181276,127,158,715
15.970072031748069,126,159,715
16.026646864587747,125,160,715
16.049145975467834,125,159,716
16.04915572877107,125,158,717
16.05567285787603,125,157,718
16.062700621342128,125,156,719
16.070958050440588,125,155,720
16.090035264029495,125,154,721
16.0969646023673,124,155,721
16.103484305326383,124,154,722
16.113839989211726,124,153,723
16.130249430209957,124,152,724
16.154251820339468,124,151,725
16.209409940470373,124,150,726
16.25049519211438,124,149,727
16.276782205586862,123,150,727
16.297570535164205,123,149,728
16.32362160380532,123,148,729
16.333855914777075,123,147,730
16.342607677764057,122,148,730
16.376496623331338,122,147,731
16.404589033421928,121,148,731
16.406758653920303,120,149,731
16.428777393930446,119,150,731
16.428792865412124,119,149,732
16.469501229009765,119,148,733
16.479592752505145,119,147,734
16.48410426431639,119,146,735
16.509961237101113,119,145,736
16.510082319036872,119,144,737
16.5123044483236,119,143,738
16.519572491224775,119,142,739
16.54950124095403,119,141,740
16.572521906344452,119,140,741
16.57556412623712,118,141,741
16.588645447385108,118,140,742
16.590485211816773,118,139,743
16.595173821602952,118,138,744
16.644146391461042,118,137,745
16.656471083717108,118,136,746
16.732580529542016,117,137,746
16.743426057761088,117,136,747
16.74527891430023,117,135,748
16.76196540543504,117,134,749
16.764078341605167,117,133,750
16.775228172275273,117,132,751
16.775251599161727,116,133,751
16.784973838286064,116,132,752
16.81686200717776,115,133,752
16.83725495605208,115,132,753
16.87834862662518,115,131,754
16.88931832379634,115,130,755
16.908609977180646,115,129,756
16.91555350377279,115,128,757
17.01849394885778,115,127,758
17.023058600180285,114,128,758
17.073256995657275,114,127,759
17.10679349723184,114,126,760
17.12100942078271,114,125,761
17.137178354100772,114,124,762
17.176864474625447,114,123,763
17.193696707767202,114,122,764
17.205864850294027,114,121,765
17.3046331942426,114,120,766
17.333891263599504,114,119,767
17.38034426600518,114,118,768
17.383006947829212,114,117,769
17.416767325444393,114,116,770
17.424820068659916,114,115,771
17.436308357252514,114,114,772
17.456288110620047,114,113,773
17.480102433627454,114,112,774
17.501996749766583,114,111,775
17.503380895381813,114,110,776
17.528397967676373,114,109,777
17.550963761320375,114,108,778
17.556905790208592,114,107,779
17.643515984008754,113,108,779
17.651570149537005,113,107,780
17.65335224777382,113,106,781
17.666169603343683,112,107,781
17.69262968603598,112,106,782
17.761264637937277,112,105,783
17.8937289535891,111,106,783
17.90818521271135,110,107,783
17.936235200559228,109,108,783
17.986577511117613,109,107,784
17.999059310658925,109,106,785
18.031206320989337,108,107,785
18.0373040815244,108,106,786
18.086961795466134,108,105,787
18.1155532326014,108,104,788
18.175818184568694,108,103,789
18.18454266221417,108,102,790
18.23997692267459,108,101,791
18.324768326500323,108,100,792
18.370442751665948,108,99,793
18.409954711068455,108,98,794
18.411069793595438,108,97,795
18.446767549381438,108,96,796
18.52369446527485,108,95,797
18.5555835769962,108,94,798
18.56857139590153,108,93,799
18.57025743363853,108,92,800
18.57175573625785,107,93,800
18.588846327203285,107,92,801
18.6185060526026,107,91,802
18.62782387629454,107,90,803
18.631702633987825,107,89,804
18.677410496152955,107,88,805
18.698222246973437,107,87,806
18.75385579306919,106,88,806
18.795355546074006,106,87,807
18.81158302767897,106,86,808
18.824903873383835,106,85,809
18.8278959539809,106,84,810
18.82842183813641,106,83,811
18.84798420313281,106,82,812
18.914496428485034,106,81,813
18.920989552752268,105,82,813
18.96228708460522,104,83,813
18.990964179314958,104,82,814
19.024044801700374,104,81,815
19.04699366783659,104,80,816
19.05492926915776,104,79,817
19.06034861936491,103,80,817
19.07623895324712,103,79,818
19.109490694709827,102,80,818
19.114881370538107,101,81,818
19.13077257868763,101,80,819
19.17625365208616,101,79,820
19.301467722070463,100,80,820
19.404516644982515,99,81,820
19.43564390247947,99,80,821
19.44358492728834,99,79,822
19.456769269784843,99,78,823
19.513322154353812,99,77,824
19.663037341355135,99,76,825
19.688989424599136,99,75,826
19.738287439191083,98,76,826
19.782996946015675,98,75,827
19.824073777563637,98,74,828
19.87329391980341,97,75,828
20.037346481442846,97,74,829
20.057186986471404,97,73,830
20.10124156452361,97,72,831
20.13932491583256,97,71,832
20.160261769715614,96,72,832
20.16110948851349,96,71,833
20.228527111178092,95,72,833
20.23319185567035,95,71,834
20.248542617598417,95,70,835
20.275889938049083,95,69,836
20.295421647104078,95,68,837
20.30093817834836,95,67,838
20.37481834511206,95,66,839
20.454723162133313,95,65,840
20.470968483636863,95,64,841
20.528448400512243,95,63,842
20.551900430370733,94,64,842
20.651815958601716,94,63,843
20.66768275171848,94,62,844
20.699146488329863,94,61,845
20.71588284973897,94,60,846
20.734088210229803,94,59,847
20.739206728176462,94,58,848
20.759859482367006,94,57,849
20.7867043710843,94,56,850
20.830463044664665,94,55,851
20.878067921564543,94,54,852
20.91206707749315,94,53,853
20.94940006800497,94,52,854
21.0213190392153,94,51,855
21.044796526669828,94,50,856
21.045540583701406,94,49,857
21.236066032474778,93,50,857
21.258528897972305,93,49,858
21.440452476492062,92,50,858
21.494965730052034,92,49,859
21.519349341632143,92,48,860
21.826846757858952,92,47,861
21.95033061390646,92,46,862
22.085904916294737,92,45,863
22.091153212933705,92,44,864
22.11542392949148,92,43,865
22.23667733559116,92,42,866
22.32357659134939,92,41,867
22.387640911003935,91,42,867
22.431388795327337,91,41,868
22.486776465801576,91,40,869
22.51438570152778,91,39,870
22.79547521268801,91,38,871
22.859119926525146,91,37,872
23.067684543109387,90,38,872
23.126815334715975,90,37,873
23.285485232748,90,36,874
23.4055509412164,90,35,875
23.41665717320329,89,36,875
23.425594273911187,88,37,875
23.438610073820602,88,36,876
23.549356185841372,88,35,877
23.63764650195713,88,34,878
23.75042467591978,87,35,878
23.863831577292476,87,34,879
24.065893583492375,87,33,880
24.219633893310757,87,32,881
24.250472805708114,86,33,881
24.254293440199405,85,34,881
24.452758041951338,85,33,882
24.531093585553204,84,34,882
24.69099431776781,84,33,883
24.722225389513735,84,32,884
24.873855841646332,84,31,885
24.93031720960774,84,30,886
25.059462043977216,84,29,887
25.088124595338858,84,28,888
25.33190549849889,84,27,889
25.343700384836936,84,26,890
25.429864880639407,84,25,891
25.46918600680938,84,24,892
25.62005418674375,84,23,893
25.71881925044659,84,22,894
25.73404450758386,84,21,895
25.736820181578516,84,20,896
25.7694480672395,84,19,897
26.301081765807446,83,20,897
26.47413330235341,83,19,898
26.580781739151142,83,18,899
26.766039685389845,83,17,900
26.869530106141017,82,18,900
27.0544883364955,82,17,901
27.871584453474284,82,16,902
28.03041176207547,82,15,903
28.08213079198845,82,14,904
28.109610146432445,82,13,905
28.141094473539034,82,12,906
28.541989332307562,81,13,906
28.59886314943233,81,12,907
28.64774679893133,81,11,908
30.016316206478074,81,10,909
30.565665875733192,80,11,909
30.861323035551347,80,10,910
31.615223785500415,80,9,911
31.812881093849523,79,10,911
32.07809074150918,79,9,912
33.35818786833863,78,10,912
33.39160736489079,77,11,912
33.4086797469926,77,10,913
33.658676706239554,77,9,914
33.70000999543761,76,10,914
34.08349532909258,76,9,915
34.219263378057946,76,8,916
34.29022338229405,76,7,917
34.31487284364634,75,8,917
34.56025700929075,75,7,918
35.09893479625863,75,6,919
35.1886407874767,75,5,920
35.948011912705276,75,4,921
36.22387402650056,75,3,922
37.4942577325138,75,2,923
39.036857700302754,75,1,924
